идет F T F F F F F F F F T F O
о F T F F F F F F F T F F O
критически F T F F F F F F F F F T O
важных F T F F F T F T F F T F O
задачах F T F F F F F F F F T F O
и F T F F F F F F F T F F O
есть F T F F F F F F F F T F O
соответствующее F T F F F F F F F F F T O
распоряжение F T F F F F F F F F F T O
правительства F T F F F F F F F F F T O
Подобная F T F T F T F F F F F T O
ситуация F T F F F F F F F F F T O
даже F T F F F F F F F F T F O
при F T F F F F F F F T F F O
условии F T F F F F F F F F T F O
активного F T F F F T F T F F F T O
привлечения F T F F F F F F F F F T O
субподрядчиков F T F F F F F F F F F T O
с F T F F F F F F F T F F O
рынка F T F F F F F F F F T F O
в F T F F F F F F F T F F O
любом F T F F F F F F F F T F O
случае F T F F F F F F F F T F O
сокращает F T F F F F F F F F F T O
прежние F T F F F F F F F F T F O
возможности F T F F F F F F F F F T O
выживания F T F F F F F F F F F T O
за F T F F F F F F F T F F O
счет F T F F F F F F F F T F O
госзаказа F T F F F F F F F F F T O
А F T T T F F F F T T F F O
значит F T F F F F F F F F T F O
заставляет F T F F F F F F F F F T O
коммерческих F T F F F F F F F F F T O
игроков F T F F F F F F F F T F O
искать F T F F F F F F F F T F O
пути F T F F F F F F F F T F O
повышения F T F F F F F F F F F T O
конкурентоспособности F T F F F F F F F F F T O
которые F T F F F F F F F F T F O
в F T F F F F F F F T F F O
принципе F T F F F F F F F F F T O
не F T F F F F F F F T F F O
так F T F F F F F F F T F F O
уж F T F F F F F F F T F F O
многочисленны F T F F F F F F F F F T O
и F T F F F F F F F T F F O
консолидация F T F F F F F F F F F T O
один F T F F F F F F F F T F O
из F T F F F F F F F T F F O
самых F T F F F F F F F F T F O
прямых F T F F F F F F F F T F O
Подробнее F T F T F F F F F F F T O
http T F F F F F F F F F T F O
www T F F F F F F F F T F F O
cnews T F F F F F F F F F T F O
ru T F F F F F F F F T F F O
top T F F F F F F F F T F F O
2012 F F F F F F F F F F T F O
06 F F F F F F F F F T F F O
26 F F F F F F F F F T F F O
opublikovan_reyting_cnews100_krupneyshie_itkompanii_rossii_494292 F F F F F F F F F F F T O
В F T T T F F F F T T F F O
61 F F F F F F F F F T F F O
номере F T F F F F F F F F T F O
журнала F T F F F F F F F F T F O
CNews T F F F T F F F T F T F O
подведены F T F F F F F F F F F T O
итоги F T F F F F F F F F T F O
ИТ F T T F F F F F T T F F O
рынка F T F F F F F F F F T F O
за F T F F F F F F F T F F O
2011 F F F F F F F F F F T F O
год F T F F F F F F F T F F O
рассказана F T F F F F F F F F F T O
история F T F F F F F F F F T F O
теперь F T F F F F F F F F T F O
уже F T F F F F F F F T F F O
экс F T F F F F F F F T F F O
министра F T F F F F F F F F F T O
связи F T F F F F F F F F T F O
Игоря F T F T F F F F F F T F B-PER
Щеголева F T F T F F F F F F F T I-PER
а F T F F F F F F F T F F O
также F T F F F F F F F F T F O
подробно F T F F F F F F F F F T O
разобраны F T F F F F F F F F F T O
существующие F T F F F T F T F F F T O
LTE T F T F F F F F T T F F O
устройства F T F F F F F F F F F T O
и F T F F F F F F F T F F O
тарифы F T F F F F F F F F T F O
Также F T F T F F F F F F T F O
в F T F F F F F F F T F F O
номере F T F F F F F F F F T F O
впервые F T F F F F F F F F T F O
рубрика F T F F F F F F F F T F O
ИТ F T T F F F F F T T F F O
бухгалтерия F T F F F F F F F F F T O
с F T F F F F F F F T F F O
расчетом F T F F F F F F F F F T O
стоимости F T F F F F F F F F F T O
внедрения F T F F F F F F F F F T O
NAV T F T F F F F F T T F F O
интересный F T F F F T F T F F F T O
материал F T F F F F F F F F F T O
по F T F F F F F F F T F F O
ЦОДостроению F T F F T F F F T F F T O
и F T F F F F F F F T F F O
подробности F T F F F F F F F F F T O
ИТ F T T F F F F F T T F F O
инфраструктуры F T F F F F F F F F F T O
Олимпиады F T F T F F F F F F F T O
в F T F F F F F F F T F F O
Лондоне F T F T F F F F F F T F O
Скачать F T F T F F F F F F T F O
PDF T F T F F F F F T T F F O
версию F T F F F F F F F F T F O
журнала F T F F F F F F F F T F O
Главной F T F T F T T F F F T F O
темой F T F F F T F T F F T F O
июньского F T F F F T F T F F F T O
номера F T F F F F F F F F T F O
журнала F T F F F F F F F F T F O
CNews T F F F T F F F T F T F O
PDF T F T F F F F F T T F F O
стало F T F F F F F F F F T F O
подведение F T F F F F F F F F F T O
итогов F T F F F F F F F F T F O
2011 F F F F F F F F F F T F O
г F T F F F F F F F T F F O
ИТ F T T F F F F F T T F F O
отрасль F T F F F F F F F F T F O
показала F T F F F F F F F F F T O
небольшой F T F F F T F T F F F T O
рост F T F F F F F F F F T F O
по F T F F F F F F F T F F O
совокупной F T F F F T F T F F F T O
выручке F T F F F F F F F F T F O
CNews100 F F F F T F F F T F F T O
14 F F F F F F F F F T F F O
7 F F F F F F F F F T F F O
демонстрируя F T F F F F F F F F F T O
своего F T F F F T F T F F T F O
рода F T F F F F F F F F T F O
расцвет F T F F F F F F F F T F O
перед F T F F F F F F F F T F O
второй F T F F F T F T F F T F O
волной F T F F F T F T F F T F O
кризиса F T F F F F F F F F T F O
Впервые F T F T F F F F F F T F O
в F T F F F F F F F T F F O
рамках F T F F F F F F F F T F O
темы F T F F F F F F F F T F O
номера F T F F F F F F F F T F O
публикация F T F F F F F F F F F T O
рейтинга F T F F F F F F F F F T O
самых F T F F F F F F F F T F O
эффективных F T F F F T F T F F F T O
ИТ F T T F F F F F T T F F O
компаний F T F F F F F F F F F T O
Удивительно F T F T F F F F F F F T O
что F T F F F F F F F T F F O
в F T F F F F F F F T F F O
некоторых F T F F F F F F F F F T O
из F T F F F F F F F T F F O
них F T F F F F F F F T F F O
выработка F T F F F F F F F F F T O
на F T F F F F F F F T F F O
человека F T F F F F F F F F F T O
доходит F T F F F F F F F F T F O
до F T F F F F F F F T F F O
62 F F F F F F F F F T F F O
млн F T F F F F F F F T F F O
рублей F T F F F T F T F F T F O
в F T F F F F F F F T F F O
год F T F F F F F F F T F F O
Человеком F T F T F F F F F F F T O
номера F T F F F F F F F F T F O
стал F T F F F F F F F F T F O
Джо F T F T F F F F F T F F B-PER
Лундер F T F T F F F F F F T F I-PER
генеральный F T F F F T F T F F F T O
директор F T F F F F F F F F F T O
Vimpelcom T F F T F F F F F F F T B-ORG
Ltd T F F T F F F T F T F F I-ORG
В F T T T F F F F T T F F O
эксклюзивном F T F F F F F F F F F T O
интервью F T F F F F F F F F F T O
CNews T F F F T F F F T F T F O
глава F T F F F F F F F F T F O
компании F T F F F F F F F F F T O
ответил F T F F F F F F F F T F O
на F T F F F F F F F T F F O
очень F T F F F F F F F F T F O
щекотливые F T F F F F F F F F F T O
вопросы F T F F F F F F F F T F O
нашего F T F F F T F T F F T F O
эксперта F T F F F F F F F F F T O
Наших F T F T F F F F F F T F O
читателей F T F F F T F T F F F T O
несомненно F T F F F F F F F F F T O
порадует F T F F F F F F F F F T O
материал F T F F F F F F F F F T O
про F T F F F F F F F T F F O
экс F T F F F F F F F T F F O
министра F T F F F F F F F F F T O
связи F T F F F F F F F F T F O
Игоря F T F T F F F F F F T F B-PER
Щеголева F T F T F F F F F F F T I-PER
В F T T T F F F F T T F F O
серьезном F T F F F F F F F F F T O
исследовании F T F F F F F F F F F T O
мы F T F F F F F F F T F F O
поделимся F T F F F F F F F F F T O
интереснейшими F T F F F F F F F F F T O
фактами F T F F F F F F F F T F O
из F T F F F F F F F T F F O
жизни F T F F F F F F F F T F O
министерства F T F F F F F F F F F T O
а F T F F F F F F F T F F O
на F T F F F F F F F T F F O
страницах F T F F F F F F F F F T O
комикса F T F F F F F F F F T F O
покажем F T F F F F F F F F T F O
жизнь F T F F F F F F F F T F O
телеграфического F T F F F T F T F F F T O
замка F T F F F F F F F F T F O
изнутри F T F F F F F F F F T F O
Универсальная F T F T F T F F F F F T O
электронная F T F F F T F T F F F T O
карта F T F F F F F F F F T F O
это F T F F F F F F F T F F O
ключ F T F F F F F F F F T F O
ко F T F F F F F F F T F F O
всем F T F F F F F F F F T F O
госуслугам F T F F F F F F F F F T O
будущего F T F F F T F T F F F T O
универсальное F T F F F F F F F F F T O
средство F T F F F F F F F F F T O
расчетов F T F F F F F F F F F T O
Вот F T F T F F F F F T F F O
только F T F F F F F F F F T F O
какая F T F F F T F T F F T F O
платежная F T F F F T F T F F F T O
система F T F F F F F F F F T F O
будет F T F F F F F F F F T F O
лежать F T F F F F F F F F T F O
в F T F F F F F F F T F F O
ее F T F F F F F F F T F F O
основе F T F F F F F F F F T F O
Об F T F T F F F F F T F F O
этом F T F F F F F F F F T F O
вам F T F F F F F F F T F F O
расскажет F T F F F F F F F F F T O
расследование F T F F F F F F F F F T O
CNews T F F F T F F F T F T F O
Рубрика F T F T F F F F F F T F O
Арсенал F T F T F F F F F F T F O
посвящена F T F F F F F F F F F T O
вопросам F T F F F F F F F F F T O
построения F T F F F F F F F F F T O
собственного F T F F F T F T F F F T O
ЦОДа F T F F T F F F T F T F O
Как F T F T F F F F F T F F O
выбрать F T F F F F F F F F T F O
здание F T F F F F F F F F T F O
под F T F F F F F F F T F F O
ЦОД F T T F F F F F T T F F O
Насколько F T F T F F F F F F F T O
дорого F T F F F T F T F F T F O
сделать F T F F F F F F F F T F O
его F T F F F T F T F T F F O
зеленым F T F F F F F F F F T F O
Из F T F T F F F F F T F F O
статьи F T F F F F F F F F T F O
вы F T F F F F F F F T F F O
узнаете F T F F F F F F F F T F O
как F T F F F F F F F T F F O
инициировать F T F F F F F F F F F T O
успешный F T F F F T F T F F F T O
проект F T F F F F F F F F T F O
Большие F T F T F F F F F F T F O
данные F T F F F F F F F F T F O
Это F T F T F F F F F T F F O
словосочетание F T F F F F F F F F F T O
все F T F F F F F F F T F F O
чаще F T F F F F F F F F T F O
слышится F T F F F F F F F F F T O
из F T F F F F F F F T F F O
уст F T F F F F F F F T F F O
ИТ F T T F F F F F T T F F O
экспертов F T F F F F F F F F F T O
Что F T F T F F F F F T F F O
скрывается F T F F F F F F F F F T O
за F T F F F F F F F T F F O
ним F T F F F T F T F T F F O
Правда F T F T F F F F F F T F O
ли F T F F F F F F F T F F O
что F T F F F F F F F T F F O
благодаря F T F F F F F F F F F T O
большим F T F F F T F T F F T F O
данным F T F F F F F F F F T F O
изменятся F T F F F F F F F F F T O
жизнь F T F F F F F F F F T F O
и F T F F F F F F F T F F O
бизнес F T F F F F F F F F T F O
а F T F F F F F F F T F F O
аналитики F T F F F F F F F F F T O
станут F T F F F F F F F F T F O
поголовно F T F F F F F F F F F T O
Data T F F T F F F T F F T F O
Jankie T F F T F F F T F F T F O
В F T T T F F F F T T F F O
журнале F T F F F F F F F F T F O
появилась F T F F F F F F F F F T O
новая F T F F F T F T F F T F O
рубрика F T F F F F F F F F T F O
ИТ F T T F F F F F T T F F O
бухгалтерия F T F F F F F F F F F T O
В F T T T F F F F T T F F O
ней F T F F F T F T F T F F O
мы F T F F F F F F F T F F O
пытаемся F T F F F F F F F F F T O
оценить F T F F F F F F F F T F O
стоимость F T F F F F F F F F F T O
внедрения F T F F F F F F F F F T O
различных F T F F F T F T F F F T O
продуктов F T F F F F F F F F F T O
Первой F T F T F T F F F F T F O
под F T F F F F F F F T F F O
прицел F T F F F F F F F F T F O
попала F T F F F F F F F F T F O
коробочная F T F F F T F T F F F T O
ERP T F T F F F F F T T F F O
Microsoft T F F T F F F F F F F T O
Dynamics T F F T F F F F F F F T O
NAV T F T F F F F F T T F F O
Как F T F T F F F F F T F F O
оказалось F T F F F F F F F F F T O
проект F T F F F F F F F F T F O
с F T F F F F F F F T F F O
нуля F T F F F F F F F F T F O
на F T F F F F F F F T F F O
30 F F F F F F F F F T F F O
пользователей F T F F F T F T F F F T O
системы F T F F F F F F F F T F O
обойдется F T F F F F F F F F F T O
в F T F F F F F F F T F F O
1 F F F F F F F F F T F F O
3 F F F F F F F F F T F F O
млн F T F F F F F F F T F F O
руб F T F F F F F F F T F F O
Как F T F T F F F F F T F F O
оказалось F T F F F F F F F F F T O
еще F T F F F F F F F T F F O
до F T F F F F F F F T F F O
начала F T F F F F F F F F T F O
олимпийских F T F F F F F F F F F T O
игр F T F F F F F F F T F F O
в F T F F F F F F F T F F O
Лондоне F T F T F F F F F F T F O
был F T F F F F F F F T F F O
поставлен F T F F F F F F F F F T O
мировой F T F F F T F T F F T F O
рекорд F T F F F F F F F F T F O
Правда F T F T F F F F F F T F O
не F T F F F F F F F T F F O
в F T F F F F F F F T F F O
обычном F T F F F F F F F F T F O
виде F T F F F F F F F F T F O
спорта F T F F F F F F F F T F O
а F T F F F F F F F T F F O
в F T F F F F F F F T F F O
построении F T F F F F F F F F F T O
ИТ F T T F F F F F T T F F O
инфраструктуры F T F F F F F F F F F T O
игр F T F F F F F F F T F F O
Уже F T F T F F F F F T F F O
в F T F F F F F F F T F F O
процессе F T F F F F F F F F F T O
проектирования F T F F F F F F F F F T O
устроители F T F F F F F F F F F T O
игр F T F F F F F F F T F F O
продумали F T F F F F F F F F F T O
вопросы F T F F F F F F F F T F O
как F T F F F F F F F T F F O
будет F T F F F F F F F F T F O
использована F T F F F F F F F F F T O
вся F T F F F F F F F T F F O
ИТ F T T F F F F F T T F F O
мощь F T F F F F F F F F T F O
олимпиады F T F F F F F F F F F T O
после F T F F F F F F F F T F O
ее F T F F F F F F F T F F O
окончания F T F F F F F F F F F T O
LTE T F T F F F F F T T F F O
пришло F T F F F F F F F F T F O
в F T F F F F F F F T F F O
Россию F T F T F F F F F F T F O
CNews T F F F T F F F T F T F O
тестирует F T F F F F F F F F F T O
первые F T F F F F F F F F T F O
устройства F T F F F F F F F F F T O
изучает F T F F F F F F F F T F O
тарифы F T F F F F F F F F T F O
и F T F F F F F F F T F F O
пытается F T F F F F F F F F F T O
понять F T F F F F F F F F T F O
насколько F T F F F F F F F F F T O
повсеместная F T F F F T F T F F F T O
LTE T F T F F F F F T T F F O
революция F T F F F F F F F F F T O
скажется F T F F F F F F F F F T O
на F T F F F F F F F T F F O
нашем F T F F F F F F F F T F O
здоровье F T F F F F F F F F F T O
Выводы F T F T F F F F F F T F O
утешают F T F F F F F F F F T F O
а F T F F F F F F F T F F O
вот F T F F F F F F F T F F O
цены F T F F F F F F F F T F O
пока F T F F F F F F F F T F O
не F T F F F F F F F T F F O
отличаются F T F F F F F F F F F T O
доступностью F T F F F F F F F F F T O
Скачать F T F T F F F F F F T F O
PDF T F T F F F F F T T F F O
версию F T F F F F F F F F T F O
журнала F T F F F F F F F F T F O
Платная F T F T F T F F F F T F O
подписка F T F F F F F F F F F T O
на F T F F F F F F F T F F O
журнал F T F F F F F F F F T F O
Журнал F T F T F F F F F F T F O
CNews T F F F T F F F T F T F O
в F T F F F F F F F T F F O
Zinio T F F T F F F T F F T F O
iOS T F F F F F F F F T F F O
Android T F F T F F F T F F T F O
Air T F F T F F F T F T F F O
Windows T F F T F F F T F F T F O
7 F F F F F F F F F T F F O
Подробнее F T F T F F F F F F F T O
http T F F F F F F F F F T F O
www T F F F F F F F F T F F O
cnews T F F F F F F F F F T F O
ru T F F F F F F F F T F F O
top T F F F F F F F F T F F O
2012 F F F F F F F F F F T F O
06 F F F F F F F F F T F F O
26 F F F F F F F F F T F F O
vyshel_61y_nomer_zhurnala_cnews_skachat_pdfversiyu_494284 F F F F F F F F F F F T O
Microsoft T F F T F F F F F F F T B-ORG
приобрела F T F F F F F F F F F T O
корпоративную F T F F F F F F F F F T O
социальную F T F F F F F F F F F T O
сеть F T F F F F F F F F T F O
Yammer T F F T F F F T F F T F O
за F T F F F F F F F T F F O
1 F F F F F F F F F T F F O
2 F F F F F F F F F T F F O
млрд F T F F F F F F F F T F O
и F T F F F F F F F T F F O
планирует F T F F F F F F F F F T O
интегрировать F T F F F F F F F F F T O
ее F T F F F F F F F T F F O
с F T F F F F F F F T F F O
корпоративными F T F F F T F T F F F T O
сервисами F T F F F F F F F F F T O
Office T F F T F F F T F F T F O
365 F F F F F F F F F T F F O
и F T F F F F F F F T F F O
линейкой F T F F F T F T F F F T O
продуктов F T F F F F F F F F F T O
Microsoft T F F T F F F F F F F T O
Dynamics T F F T F F F F F F F T O
включающую F T F F F F F F F F F T O
ERP T F T F F F F F T T F F O
и F T F F F F F F F T F F O
CRM T F T F F F F F T T F F O
решения F T F F F F F F F F T F O
Microsoft T F F T F F F F F F F T B-ORG
официально F T F F F F F F F F F T O
объявила F T F F F F F F F F F T O
о F T F F F F F F F T F F O
приобретении F T F F F F F F F F F T O
компании F T F F F F F F F F F T O
Yammer T F F T F F F T F F T F B-ORG
разработчика F T F F F F F F F F F T O
социальной F T F F F T F T F F F T O
платформы F T F F F F F F F F F T O
предназначенной F T F F F T F T F F F T O
для F T F F F F F F F T F F O
взаимодействия F T F F F F F F F F F T O
сотрудников F T F F F F F F F F F T O
внутри F T F F F F F F F F T F O
корпораций F T F F F F F F F F F T O
а F T F F F F F F F T F F O
также F T F F F F F F F F T F O
между F T F F F F F F F F T F O
офисами F T F F F F F F F F T F O
компаний F T F F F F F F F F F T O
и F T F F F F F F F T F F O
филиалами F T F F F F F F F F F T O
Пользовательская F T F T F T F F F F F T O
база F T F F F F F F F F T F O
Yammer T F F T F F F T F F T F O
сейчас F T F F F F F F F F T F O
насчитывает F T F F F F F F F F F T O
около F T F F F F F F F F T F O
5 F F F F F F F F F T F F O
млн F T F F F F F F F T F F O
человек F T F F F F F F F F T F O
Базовые F T F T F F F F F F T F O
услуги F T F F F F F F F F T F O
соцсети F T F F F F F F F F T F O
предоставляются F T F F F F F F F F F T O
бесплатно F T F F F F F F F F F T O
Сумма F T F T F F F F F F T F O
сделки F T F F F F F F F F T F O
составила F T F F F F F F F F F T O
1 F F F F F F F F F T F F O
2 F F F F F F F F F T F F O
млрд F T F F F F F F F F T F O
наличными F T F F F T F T F F F T O
говорится F T F F F F F F F F F T O
в F T F F F F F F F T F F O
сообщении F T F F F F F F F F F T O
на F T F F F F F F F T F F O
официальном F T F F F F F F F F F T O
сайте F T F F F F F F F F T F O
софтверного F T F F F T F T F F F T O
гиганта F T F F F F F F F F T F O
После F T F T F F F F F F T F O
завершения F T F F F F F F F F F T O
сделки F T F F F F F F F F T F O
Yammer T F F T F F F T F F T F B-ORG
войдет F T F F F F F F F F T F O
в F T F F F F F F F T F F O
состав F T F F F F F F F F T F O
подразделения F T F F F F F F F F F T O
Microsoft T F F T F F F F F F F T O
Office T F F T F F F T F F T F O
Division T F F T F F F F F F F T O
главой F T F F F T F T F F T F O
которого F T F F F T F T F F F T O
является F T F F F F F F F F F T O
Курт F T F T F F F F F F T F B-PER
Дель F T F T F F F F F F T F I-PER
Бене F T F T F F F F F F T F I-PER
Kurt T F F T F F F T F F T F I-PER
DelBene T F F F T F F F T F T F I-PER
Приобретение F T F T F F F F F F F T O
Yammer T F F T F F F T F F T F B-ORG
подчеркивает F T F F F F F F F F F T O
стремление F T F F F F F F F F F T O
нашей F T F F F T F T F F T F O
компании F T F F F F F F F F F T O
предоставлять F T F F F F F F F F F T O
технологии F T F F F F F F F F F T O
которые F T F F F F F F F F T F O
нужны F T F F F F F F F F T F O
компаниям F T F F F F F F F F F T O
и F T F F F F F F F T F F O
нравятся F T F F F F F F F F F T O
людям F T F F F F F F F F T F O
Yammer T F F T F F F T F F T F B-ORG
позволит F T F F F F F F F F F T O
добавить F T F F F F F F F F F T O
лучшую F T F F F F F F F F T F O
в F T F F F F F F F T F F O
своем F T F F F F F F F F T F O
роде F T F F F F F F F F T F O
корпоративную F T F F F F F F F F F T O
социальную F T F F F F F F F F F T O
сеть F T F F F F F F F F T F O
к F T F F F F F F F T F F O
растущему F T F F F F F F F F F T O
портфолио F T F F F F F F F F F T O
различных F T F F F T F T F F F T O
облачных F T F F F T F T F F F T O
сервисов F T F F F F F F F F F T O
для F T F F F F F F F T F F O
бизнеса F T F F F F F F F F T F O
от F T F F F F F F F T F F O
Microsoft T F F T F F F F F F F T B-ORG
заявил F T F F F F F F F F T F O
Стив F T F T F F F F F F T F B-PER
Балмер F T F T F F F F F F T F I-PER
Steve T F F T F F F T F F T F I-PER
Ballmer T F F T F F F T F F T F I-PER
исполнительный F T F F F T F T F F F T O
директор F T F F F F F F F F F T O
софтверного F T F F F T F T F F F T O
гиганта F T F F F F F F F F T F O
По F T F T F F F F F T F F O
словам F T F F F F F F F F T F O
руководителей F T F F F T F T F F F T O
Microsoft T F F T F F F F F F F T B-ORG
после F T F F F F F F F F T F O
завершения F T F F F F F F F F F T O
приобретения F T F F F F F F F F F T O
Yammer T F F T F F F T F F T F B-ORG
будет F T F F F F F F F F T F O
продолжать F T F F F F F F F F F T O
заниматься F T F F F F F F F F F T O
развитием F T F F F F F F F F F T O
собственного F T F F F T F T F F F T O
продукта F T F F F F F F F F F T O
сохраняя F T F F F F F F F F F T O
основные F T F F F F F F F F F T O
принципы F T F F F F F F F F F T O
своего F T F F F T F T F F T F O
бизнеса F T F F F F F F F F T F O
такие F T F F F F F F F F T F O
как F T F F F F F F F T F F O
простота F T F F F F F F F F F T O
инновации F T F F F F F F F F F T O
и F T F F F F F F F T F F O
доступность F T F F F F F F F F F T O
на F T F F F F F F F T F F O
различных F T F F F T F T F F F T O
платформах F T F F F F F F F F F T O
В F T T T F F F F T T F F O
будущем F T F F F F F F F F T F O
Microsoft T F F T F F F F F F F T B-ORG
намерена F T F F F F F F F F F T O
интегрировать F T F F F F F F F F F T O
платформу F T F F F F F F F F F T O
Yammer T F F T F F F T F F T F O
в F T F F F F F F F T F F O
набор F T F F F F F F F F T F O
других F T F F F F F F F F T F O
своих F T F F F F F F F F T F O
сервисов F T F F F F F F F F F T O
для F T F F F F F F F T F F O
корпоративных F T F F F T F T F F F T O
клиентов F T F F F F F F F F F T O
облачный F T F F F T F T F F F T O
пакет F T F F F F F F F F T F O
офисных F T F F F T F T F F T F O
инструментов F T F F F F F F F F F T O
Office T F F T F F F T F F T F O
365 F F F F F F F F F T F F O
Microsoft T F F T F F F F F F F T O
Dynamics T F F T F F F F F F F T O
включающий F T F F F F F F F F F T O
в F T F F F F F F F T F F O
себя F T F F F F F F F F T F O
ERP T F T F F F F F T T F F O
и F T F F F F F F F T F F O
CRM T F T F F F F F T T F F O
рещения F T F F F F F F F F T F O
и F T F F F F F F F T F F O
Skype T F F T F F F T F F T F O
Интеграция F T F T F F F F F F F T O
Yammer T F F T F F F T F F T F O
с F T F F F F F F F T F F O
Microsoft T F F T F F F F F F F T O
SharePoint T F F F T F F F T F F T O
произошла F T F F F F F F F F F T O
в F T F F F F F F F T F F O
2010 F F F F F F F F F F T F O
г F T F F F F F F F T F F O
Мы F T F T F F F F F T F F O
запустили F T F F F F F F F F F T O
Yammer T F F T F F F T F F T F B-ORG
четыре F T F F F F F F F F T F O
года F T F F F F F F F F T F O
назад F T F F F F F F F F T F O
с F T F F F F F F F T F F O
намерением F T F F F F F F F F F T O
создать F T F F F F F F F F T F O
что F T F F F F F F F T F F O
то F T F F F F F F F T F F O
крупное F T F F F F F F F F T F O
и F T F F F F F F F T F F O
значительное F T F F F F F F F F F T O
У F T T T F F F F T T F F O
нас F T F F F F F F F T F F O
было F T F F F F F F F F T F O
видение F T F F F F F F F F T F O
того F T F F F T F T F F T F O
как F T F F F F F F F T F F O
социальные F T F F F F F F F F F T O
сети F T F F F F F F F F T F O
могут F T F F F F F F F F T F O
изменить F T F F F F F F F F F T O
подход F T F F F F F F F F T F O
к F T F F F F F F F T F F O
совместной F T F F F T F T F F F T O
работе F T F F F F F F F F T F O
Объединение F T F T F F F F F F F T O
с F T F F F F F F F T F F O
Microsoft T F F T F F F F F F F T B-ORG
поможет F T F F F F F F F F T F O
нам F T F F F F F F F T F F O
ускорить F T F F F F F F F F F T O
достижение F T F F F F F F F F F T O
наших F T F F F F F F F F T F O
целей F T F F F T F T F F T F O
и F T F F F F F F F T F F O
даст F T F F F F F F F F T F O
доступ F T F F F F F F F F T F O
к F T F F F F F F F T F F O
технологиям F T F F F F F F F F F T O
специалистам F T F F F F F F F F F T O
и F T F F F F F F F T F F O
ресурсам F T F F F F F F F F F T O
которые F T F F F F F F F F T F O
нужны F T F F F F F F F F T F O
для F T F F F F F F F T F F O
расширения F T F F F F F F F F F T O
и F T F F F F F F F T F F O
инноваций F T F F F F F F F F F T O
заявил F T F F F F F F F F T F O
Дэвид F T F T F F F F F F T F B-PER
Сакс F T F T F F F F F F T F I-PER
David T F F T F F F T F F T F I-PER
Sacks T F F T F F F T F F T F I-PER
исполнительный F T F F F T F T F F F T O
директор F T F F F F F F F F F T O
и F T F F F F F F F T F F O
основатель F T F F F F F F F F F T O
Yammer T F F T F F F T F F T F B-ORG
По F T F T F F F F F T F F O
словам F T F F F F F F F F T F O
аналитиков F T F F F F F F F F F T O
приобретение F T F F F F F F F F F T O
Yammer T F F T F F F T F F T F B-ORG
поможет F T F F F F F F F F T F O
Microsoft T F F T F F F F F F F T B-ORG
предложить F T F F F F F F F F F T O
своим F T F F F T F T F F T F O
клиентам F T F F F F F F F F F T O
примерно F T F F F F F F F F F T O
такие F T F F F F F F F F T F O
возможности F T F F F F F F F F F T O
которые F T F F F F F F F F T F O
Facebook T F F T F F F F F F F T B-ORG
предлагает F T F F F F F F F F F T O
рядовым F T F F F F F F F F T F O
пользователям F T F F F F F F F F F T O
Данная F T F T F T F F F F T F O
сделка F T F F F F F F F F T F O
позволит F T F F F F F F F F F T O
Microsoft T F F T F F F F F F F T B-ORG
мгновенно F T F F F F F F F F F T O
стать F T F F F F F F F F T F O
серьезным F T F F F F F F F F F T O
игроком F T F F F F F F F F T F O
рынка F T F F F F F F F F T F O
корпоративных F T F F F T F T F F F T O
социальных F T F F F T F T F F F T O
технологий F T F F F F F F F F F T O
заявил F T F F F F F F F F T F O
Ларри F T F T F F F F F F T F B-PER
Каннелл F T F T F F F F F F T F I-PER
Larry T F F T F F F T F F T F I-PER
Cannell T F F T F F F T F F T F I-PER
аналитик F T F F F F F F F F F T O
Gartner T F F T F F F T F F T F B-ORG
Социальная F T F T F T F F F F F T O
платформа F T F F F F F F F F F T O
Yammer T F F T F F F T F F T F O
была F T F F F F F F F F T F O
запущена F T F F F F F F F F F T O
в F T F F F F F F F T F F O
2008 F F F F F F F F F F T F O
г F T F F F F F F F T F F O
в F T F F F F F F F T F F O
Сан F T F T F F F F F T F F O
Франциско F T F T F F F F F F F T O
и F T F F F F F F F T F F O
сейчас F T F F F F F F F F T F O
используется F T F F F F F F F F F T O
более F T F F F F F F F F T F O
200 F F F F F F F F F T F F O
тыс F T F F F F F F F T F F O
компаниями F T F F F F F F F F F T O
включая F T F F F T F T F F T F O
Ford T F F T F F F T F F T F B-ORG
Motor T F F T F F F T F F T F I-ORG
eBay T F F F F F F F F F T F B-ORG
Telefonica T F F T F F F F F F F T B-ORG
O2 F F F F T F F F T T F F I-ORG
и F T F F F F F F F T F F O
др F T F F F F F F F T F F O
Согласно F T F T F F F F F F F T O
официальным F T F F F F F F F F F T O
данным F T F F F F F F F F T F O
сетью F T F F F F F F F F T F O
Yammer T F F T F F F T F F T F O
пользуется F T F F F F F F F F F T O
более F T F F F F F F F F T F O
80 F F F F F F F F F T F F O
компаний F T F F F F F F F F F T O
входящих F T F F F F F F F F F T O
в F T F F F F F F F T F F O
список F T F F F F F F F F T F O
Fortune T F F T F F F T F F T F O
500 F F F F F F F F F T F F O
Общее F T F T F F F F F F T F O
число F T F F F F F F F F T F O
пользователей F T F F F T F T F F F T O
корпоративной F T F F F T F T F F F T O
платформы F T F F F F F F F F F T O
Yammer T F F T F F F T F F T F O
превышает F T F F F F F F F F F T O
5 F F F F F F F F F T F F O
млн F T F F F F F F F T F F O
человек F T F F F F F F F F T F O
Платформа F T F T F F F F F F F T O
Yammer T F F T F F F T F F T F O
включает F T F F F F F F F F F T O
в F T F F F F F F F T F F O
